Make,Type,Model type,Model,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,Year
KIA,Export,,K3,3271.0,1373.0,2480.0,2098.0,2367.0,2114.0,3939.0,1329.0,664.0,754.0,727.0,1166.0,22282.0,2022
KIA,Export,,K5 / Optima,2222.0,653.0,1211.0,1635.0,1305.0,932.0,2717.0,1718.0,1168.0,1562.0,1983.0,1927.0,19033.0,2022
KIA,Export,,Stinger,1340.0,1325.0,1138.0,1455.0,731.0,825.0,596.0,741.0,426.0,948.0,1662.0,2063.0,13250.0,2022
KIA,Export,,K7 / K8 / Cadenza,48.0,15.0,62.0,53.0,123.0,188.0,289.0,197.0,109.0,164.0,193.0,188.0,1629.0,2022
KIA,Export,,K9,27.0,23.0,0.0,0.0,48.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,151.0,2022
KIA,Export,,Stonic,7287.0,6437.0,7482.0,8493.0,7938.0,6438.0,10272.0,6034.0,6569.0,6729.0,6689.0,8640.0,89008.0,2022
KIA,Export,,Seltos,8095.0,5703.0,6295.0,5963.0,7411.0,6524.0,11257.0,7926.0,7403.0,8670.0,8521.0,8660.0,92428.0,2022
KIA,Export,,Soul,6955.0,3286.0,5244.0,7060.0,5129.0,6255.0,8964.0,6449.0,5180.0,5771.0,7990.0,7907.0,76190.0,2022
KIA,Export,,Niro,10148.0,8798.0,11203.0,6347.0,8244.0,7577.0,12520.0,9485.0,9855.0,11486.0,11638.0,9348.0,116649.0,2022
KIA,Export,,Niro Plus,0.0,0.0,0.0,0.0,11.0,4.0,410.0,928.0,1175.0,1426.0,1268.0,1317.0,6539.0,2022
KIA,Export,,EV6,6263.0,5100.0,4978.0,4257.0,4494.0,3768.0,6557.0,3106.0,3828.0,4343.0,5474.0,6391.0,58559.0,2022
KIA,Export,,Sportage,7104.0,5103.0,5307.0,8156.0,9977.0,7639.0,9685.0,8694.0,7824.0,8282.0,8278.0,7806.0,93855.0,2022
KIA,Export,,Sorento,6181.0,4541.0,4089.0,5256.0,6151.0,4593.0,4338.0,5432.0,5717.0,6206.0,6769.0,6917.0,66190.0,2022
KIA,Export,,Mohave / Borrego,36.0,211.0,0.0,0.0,0.0,0.0,0.0,-72.0,0.0,0.0,72.0,429.0,676.0,2022
KIA,Export,,New Carens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
KIA,Export,,Carnival / Sedona,3830.0,1957.0,3698.0,5243.0,4796.0,3233.0,4119.0,3119.0,1938.0,3251.0,6076.0,5566.0,46826.0,2022
KIA,Export,,BongoⅢ (Truck),2875.0,2626.0,2322.0,3143.0,3887.0,2987.0,2897.0,1839.0,2040.0,2187.0,2316.0,3882.0,33001.0,2022
KIA,Export,,Bus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022
KIA,Export,,Military,0.0,0.0,20.0,100.0,0.0,11.0,0.0,0.0,2.0,0.0,80.0,89.0,302.0,2022
KIA,Domestic,,Morning,1813.0,2049.0,2127.0,2164.0,2502.0,2245.0,2033.0,2910.0,1892.0,2225.0,2111.0,1808.0,25879.0,2023
KIA,Domestic,,Ray,3585.0,4268.0,4155.0,4158.0,4576.0,4372.0,4285.0,4402.0,3464.0,4824.0,4587.0,4254.0,50930.0,2023
KIA,Domestic,,K3,950.0,1024.0,1197.0,670.0,975.0,1540.0,976.0,1123.0,1036.0,939.0,1428.0,1346.0,13204.0,2023
KIA,Domestic,,K5,2560.0,2653.0,3421.0,2739.0,3166.0,2963.0,2246.0,2613.0,2280.0,2592.0,3783.0,3563.0,34579.0,2023
KIA,Domestic,,Stinger,113.0,120.0,143.0,61.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,2023
KIA,Domestic,,K7 / K8,3451.0,4168.0,4569.0,4011.0,4487.0,4469.0,3513.0,2457.0,2406.0,2248.0,2799.0,1859.0,40437.0,2023
KIA,Domestic,,K9,431.0,301.0,432.0,422.0,310.0,366.0,372.0,347.0,232.0,226.0,236.0,223.0,3898.0,2023
KIA,Domestic,,Seltos,3366.0,5552.0,3891.0,4119.0,4792.0,5224.0,4770.0,3512.0,4399.0,3008.0,4446.0,3758.0,50837.0,2023
KIA,Domestic,,Niro,1269.0,1588.0,2219.0,2120.0,1990.0,1992.0,1614.0,1694.0,1681.0,1595.0,1541.0,1256.0,20559.0,2023
KIA,Domestic,,Niro Plus,0.0,292.0,460.0,475.0,462.0,298.0,303.0,115.0,103.0,218.0,120.0,70.0,2916.0,2023
KIA,Domestic,,EV6,0.0,1951.0,3009.0,2694.0,1894.0,1379.0,1398.0,948.0,601.0,1564.0,1096.0,693.0,17227.0,2023
KIA,Domestic,,Sportage,5492.0,5689.0,6018.0,6282.0,6185.0,6418.0,6625.0,5210.0,5402.0,4707.0,5982.0,5739.0,69749.0,2023
KIA,Domestic,,Sorento,4611.0,4745.0,6890.0,6835.0,6499.0,6978.0,5678.0,7176.0,10190.0,8777.0,9364.0,8068.0,85811.0,2023
KIA,Domestic,,Mohave,482.0,504.0,710.0,483.0,318.0,510.0,459.0,379.0,317.0,293.0,313.0,252.0,5020.0,2023
KIA,Domestic,,EV9,0.0,0.0,0.0,0.0,0.0,1334.0,1251.0,408.0,1163.0,833.0,375.0,2688.0,8052.0,2023
KIA,Domestic,,Carnival,6904.0,6039.0,6873.0,6481.0,6695.0,6358.0,6109.0,4937.0,4366.0,3933.0,5857.0,5305.0,69857.0,2023
KIA,Domestic,,Bongo,3580.0,8977.0,6806.0,5258.0,5269.0,4435.0,5665.0,3892.0,4480.0,4887.0,5855.0,3815.0,62919.0,2023
KIA,Domestic,,Bus,71.0,96.0,126.0,114.0,110.0,120.0,127.0,102.0,111.0,91.0,129.0,106.0,1303.0,2023
KIA,Domestic,,Ordinary Vehicle,38678.0,50016.0,53046.0,49086.0,50275.0,51002.0,47424.0,42225.0,44123.0,42960.0,50022.0,44803.0,563660.0,2023
KIA,Domestic,,Millitary,75.0,89.0,112.0,228.0,89.0,136.0,83.0,109.0,287.0,294.0,300.0,364.0,2166.0,2023
KIA,Domestic,,Bongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
KIA,Domestic,,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
KIA,Domestic,,Special Vehicle,75.0,89.0,112.0,228.0,89.0,136.0,83.0,109.0,287.0,294.0,300.0,364.0,2166.0,2023
KIA,Export,,Morning / Picanto,11149.0,13902.0,14822.0,12906.0,13604.0,12442.0,8568.0,6352.0,6053.0,6589.0,7520.0,7756.0,121663.0,2023
KIA,Export,,Pride / Rio,5243.0,5451.0,6127.0,5022.0,4514.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,26784.0,2023
KIA,Export,,K3,1410.0,1619.0,2259.0,1453.0,1097.0,1039.0,1315.0,1570.0,2149.0,1787.0,3528.0,2200.0,21426.0,2023
